Stock_ticker,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10
PEP.OQ,7.858118007440171,-0.8799979042580792,2.0946118416631716,1.6600516294529857,0.7244987878432558,0.6356749010805313,-1.1676814855599884,0.18804800691161896,-0.5901545790555721,0.019575652886493447
CDW.OQ,-1.4084476423872216,0.22206456216658915,1.2476107225724475,-0.18950253193278077,0.34563482877286,-0.18512736622952158,-0.15049485842803303,-0.49108370129482815,-2.106191597891848,-0.35584678539056236
USB.N,-1.7973764994528805,-2.5891706987534517,2.8593677384082063,-1.8439008589625194,-1.3643229617957648,0.10186413662388091,-0.38135053593669754,-0.1590740455144743,-0.8587842445645046,0.322257612023137
RF.N,-4.231734809116155,-1.508781988263506,0.8246320145066844,-0.5428008254702456,0.458274297022339,-0.8625564946919178,0.15086679356826277,-0.29132893526766723,0.05309361855473234,-0.19626355748347668
AAL.OQ,-3.8342021111767326,-2.1306349500895467,-2.091397692270668,0.25995873385853036,-0.45629436013717295,2.7067854969644807,-2.5955060815089968,-0.2922999543938032,0.3756263037906431,-1.205665803336316
PSA.N,3.667065238304226,0.9916686160234041,-0.7309262048487716,1.07543719164326,-0.8152346982190807,-0.9914309779115101,0.4702940943018062,1.0075962587448397,0.34844990537412684,-0.3964593011293513
FTV.N,-1.8900174196550694,-0.09337387162876516,-0.0882617395705322,0.26256355553299876,-0.34389388627111417,-1.6008553271672192,-0.11075027502048496,0.3220688875836196,0.6587051414999976,0.16902955092214728
BWA.N,-3.49785064597525,-1.3500377695308072,-0.5724890142306815,-0.4029670191821457,-0.20350402952403532,-0.2431349605193937,0.3378288999527139,-0.28598361482916607,0.3799512471863591,0.29777639798661415
KR.N,6.268928480863431,-2.67469302152487,-1.16706597762095,0.04520671964543639,0.5385059759242494,2.068020732185671,0.5468797984616759,-0.17958029526395275,-0.4221362985906498,-0.8378788343845187
SWK.N,-3.8704400510762405,-0.7583916451885626,-2.122272620460944,0.009299839182508027,-1.3215485720730773,1.095197647771516,0.41426231381993484,0.7750507368474278,-0.3143761334429696,1.4338102799338652
PCG.N,-1.5104523317425553,-1.0881441614569503,-0.49307394777235325,2.0771267763474395,0.6748355838455182,1.0131726896151128,0.46751876944950355,1.538010391498652,0.7568141937082122,-1.2170394782475729
CLX.N,7.18366230160481,-1.0287709545684076,-3.148823031563503,0.45534513811354377,1.8110820699793495,0.7161244184393915,-0.9945344114840743,0.895132708338949,-2.170420659800816,-0.1359680886568647
PPG.N,-1.5154128505600977,-0.15318300569338167,0.5874528338103975,-0.1535018712875456,-0.7477372976817748,-0.5138394634543225,-0.502738669438376,-0.1581183380553252,-0.4560910122080333,1.0587338264791066
CCI.N,3.217544361346118,0.7994310607940395,-0.2987478419703567,-1.6629419374189993,-2.631768685488475,-1.4353334095803272,-0.21275917765657265,1.2583601034051233,-0.7494590091097868,-0.4233298600241052
ATVI.OQ,5.067227005494956,-0.5677628674759635,0.11978050136059057,-1.055007173629703,-0.31115107257927516,1.0605333441111622,4.432949115803474,2.319247381444777,-0.5843588036911795,-0.7219770821973761
IEX.N,1.3677075402200074,-0.5283486307451284,-0.5792920043196258,-1.3313020572543985,0.8654120761450346,-2.4576995968002175,-0.648474575169371,-1.0890907776440566,0.10798581818962638,-0.27234181238898697
ABC.N,4.7315554447023285,-3.671098935757919,0.10891818470343156,0.7955435735888197,0.6221841506230096,1.6970569391665529,0.1963591584240501,-1.5518457677632655,0.9811585148474402,-0.7102810176974383
ITW.N,1.7514443178313532,-0.6296556326540794,-0.28004993916374443,-0.5660072440841747,2.294231949146349,-1.3296540095704503,-0.1898929705573455,1.3943802370699159,-0.49451667181041226,0.9699345540108987
MNST.OQ,4.56646368358834,1.8187680401472162,0.97635150517297,1.3224908465129488,1.4156440004856032,-1.305569460563139,-1.2695972884215019,-2.661892796163201,0.06473007451185137,0.4230734422930461
DFS.N,-5.072996877513011,-0.28701644842137103,0.7746361293017257,-0.07247088085232,-0.7428711192093828,-0.5526448505345292,-0.31720493597898314,0.5002919900927869,0.38838034023529133,0.21597858251023966
BKNG.OQ,-1.9427922915414773,1.4387592881280076,1.994647159570682,0.9690674672620634,1.1187073382947557,0.2507781744462299,-1.0322243062133831,0.7330527263106873,-1.1859632526791277,0.27356251741775955
DOW.N,-2.3845778463255636,-2.071347948644053,1.5721410019198512,-0.8828203811721207,0.7701230882612646,0.6640491998365355,0.8382518495855583,-0.5360182602707196,-0.2604882588001158,0.8215484522093052
MSCI.N,0.42809049177509817,4.024515580065037,-0.3704544630013613,-2.7714029577272017,-2.1172311398399213,-1.6483570945183055,0.5181676065997141,-0.8587126323476265,2.2588095415899465,-1.8363486806214269
IR.N,-2.465817368508687,-0.053609598230783484,0.4159776186384519,1.506372727529804,0.5262552478544288,-0.6732130411005908,-0.5981119214834346,-1.0153158317247843,0.21454343629929618,-0.5638480765301093
BKR.OQ,-2.850283488537469,-1.724195333493532,0.8775852012296241,-0.2461815418516899,0.9356171795180287,0.5134392933762381,0.5708572664388297,0.18805074495581547,-0.019799291601917707,-0.7736208615260892
UHS.N,-3.4084494110511896,-1.0421124459730737,-1.0355892947653946,1.7670264040471722,-0.7919026843035006,0.0017339473921940685,1.0547148340184158,0.4414589640038153,0.24175048319132944,0.9128857297145182
QRVO.OQ,-2.427271168459452,1.6469484583177147,-1.657443753362494,-1.3082429479066828,-1.2596010558735493,0.42330865998388023,0.17782582532991903,-0.9890967832222136,-0.2532369225857204,1.3529183190172769
