Stock_ticker,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10
PEP.OQ,-1.710454592497252,-0.11250507594401417,0.5457751331684471,-0.5140904101997115,-0.20618940013207154,0.17128292840190984,-0.04401891562783606,0.08590237128933284,-0.04886686565869678,-0.2728609686318425
CDW.OQ,0.17991529789517852,-0.2021649295271288,0.460763490414141,0.019958891573752413,-0.0686155163410767,0.1793147044457618,0.08333594232383547,-0.2965874690321254,-0.18496470845769442,-0.48468673850598526
USB.N,0.43743829566025644,-1.0165476103197355,0.7463416388638252,0.19890830803443119,0.6982805334441557,0.1811911825180704,0.09109651264931998,-0.07034928619564228,0.3247004775539014,0.08931637078293583
RF.N,1.2584266250430354,-0.5978849015238354,0.2019781743304925,0.15836039912984795,-0.03312868568726901,-0.05009051053276637,-0.21130946654979382,-0.20753694639790396,0.3243872837586211,0.34432930585022364
AAL.OQ,1.5425015185622102,-0.7840210950124039,-0.29097477455031723,-0.07382564582247542,-0.20599582874354996,0.8690259125372946,0.0909914432766743,0.37628797113831647,0.007125043755769334,0.10476893906712577
PSA.N,-1.098973190444093,0.6438673331339668,-0.22060015792333876,-0.2372797772471535,0.02525757863098571,-0.20299102731154875,-0.08677180226391953,0.10252366926966067,0.4212462494255886,0.08256913352907375
FTV.N,0.31584111463441145,0.26562035427650027,-0.1700807072169118,0.04202181013872057,0.1380711033680095,-0.13422275076185547,-0.515215756388536,-0.11027001382544739,-0.06000269686355024,0.07903858704499918
BWA.N,1.1256995322224586,-0.36208041135677277,-0.37398590881936433,0.20289514743999285,0.10143976134418942,-0.09583360285585388,-0.031182713185150066,-0.06922294652811996,-0.13538907657098498,0.04482229943307399
KR.N,-1.4744568998151577,-0.8226426300375704,-0.3996746925110328,-0.18676055238931422,-0.19730914914051267,-0.11796074085772881,0.318935037772188,0.3531540450465272,0.012519980283311749,-0.15977596195597654
SWK.N,1.2194314949289784,0.14820933242766096,-0.819193223630608,-0.16126381932436223,0.28185485554937906,-0.08951301043509349,0.3933616225312846,0.2239345878365275,-0.011341619125347507,-0.13524499975763488
PCG.N,0.6972520224029493,-0.3006362973461132,-0.19453357130823531,-0.8383971759954916,-0.18440477146165574,-0.31297219986805896,-0.042662298276060856,0.5782918194894103,0.01867172495113309,0.09722703512077782
CLX.N,-1.5706677670658986,-0.2923269608908171,-0.6782439747954454,0.02198289346951643,-0.6237024141429426,0.18060464040439184,0.12954417849681021,0.13302765888353602,0.2546478249714249,-0.25958582632141297
PPG.N,0.3602323380617917,0.0843937448122283,0.1476203110047717,0.03856131040271126,0.163966980195753,0.3289812293826762,0.03148675071756332,-0.1924357713861535,-0.013639555933798592,-0.3279328856509562
CCI.N,-0.9673962220804792,0.4255277988449916,0.004163370869388748,0.4875896061065994,0.9537173785229827,-0.08721754431089533,-0.3195912824575013,-0.012458308304206685,0.1491866552765635,-0.30124566371683303
ATVI.OQ,-1.4915976375665516,-0.007283534171941566,0.0521640000304616,0.5761472911472325,0.10857149775055677,-0.4995551990584415,-0.0030744133607475133,0.21636204272158305,0.2264030964250293,0.15549126813150999
IEX.N,-0.5825560289775393,-0.05586720075113681,-0.11578025506191802,0.6194659506080512,-0.26769729245718427,-0.05916840621168268,-0.6040642828908105,-0.5051888012626019,-0.2532571962938456,0.08611833279078318
ABC.N,-1.2413425827904128,-1.1470975613842065,-0.16669798086579168,-0.47138593661655254,-0.2464239515575329,0.11202701302622037,0.3378027986326511,0.149335815757591,-0.08011516274065264,0.2933721589047874
ITW.N,-0.648348966964046,-0.11305226574287736,0.10053480447964304,0.43934150696969887,-0.5081216930932642,-0.2591753911691474,-0.2856080873283449,0.048522145800552474,0.3395811934408271,-0.2210111033231943
MNST.OQ,-1.3591840076712487,0.2669243769498819,0.5274220670056663,-0.17947429172088664,-0.44542754782274113,0.4393763365570571,-0.18377238515649716,-0.36368507039385867,-0.1614667139429369,0.11662376762413479
DFS.N,1.5962299082561835,-0.02250027774467533,0.14053321759852308,0.005301280621101821,0.34271890266018556,-0.008883483835545977,-0.19600407464310246,0.10089461890869088,0.07244966527255232,-0.0502511477413219
BKNG.OQ,0.617217786893588,0.22420452314074243,0.7497481228301172,-0.24089448306962608,-0.4971176662316067,0.3882491684186975,0.04723146964131182,0.02408396056051228,0.5514983276933038,-0.0985496489971616
DOW.N,0.6065529914922433,-0.9388508174237707,0.4650150131325586,0.1098611604270231,-0.06865606062443978,-0.25243230163540104,0.33155657520671283,-0.12617981691579783,-0.27520979246251603,-0.149105232221946
MSCI.N,-0.2209184266221833,1.0850947497227912,0.24890170403594003,0.5835075681831181,0.6215226991674445,-0.1321269071682959,-0.09904957142951348,-0.12291806323094252,-0.3477297229218931,0.6849808231066804
IR.N,0.6291435302661608,0.04239104033669222,0.08067386273315066,-0.3946931160027899,-0.4110501260402221,0.29237786082044726,-0.253008280728271,-0.20889853851123408,-0.038282822969646094,0.28074289222562854
BKR.OQ,1.1403461095511405,-0.6693230981953888,0.28568329003377146,-0.061345694069109356,-0.17640766333431235,-0.25081626155559017,0.11203425758430739,0.15535155994287903,0.31334260046706724,0.10958862451523815
UHS.N,1.1012866027968018,0.24232284249978217,-0.7657546603635019,-0.6345408470223232,0.22703161000365002,-0.3180409849734187,0.2023116802367618,0.0042673254922173595,0.03004230886139292,-0.13629639167197977
